speaker_id;word;statistic;pvalue;n_before;n_after
1265;kannattaa;0.22800699474490424;0.6347404810822226;66;17
1265;asia;0.010762741236667716;0.917494372394212;270;91
1265;kuitenkin;2.3104666825933924;0.13054272020431146;246;60
1265;jäädä;0.07844602752758793;0.7800870487128216;97;37
1265;liian;;;9;6
1265;työnteko;2.76071964017991;0.10668645358189235;65;12
1265;moni;0.3663323988659327;0.5462346869755588;170;46
1265;tämä;7.741529801225548;0.005814928138429548;3100;753
1265;itse;0.22757343261622842;0.6342342666349832;142;39
1265;yhteys;0.04002486752124103;0.8426979689715169;38;7
1265;kevät;3.167597765363128;0.08234909559756771;45;21
1265;aika;7.6826627912746295;0.006139133195707887;337;148
1265;vuosi;0.2220271255452749;0.6381797179670919;313;114
1265;sitten;2.3587321393670853;0.1263490936558468;317;105
1265;siis;10.339306732652851;0.0016349430440385883;179;93
1265;kyse;0.055999000017856806;0.8136910250758581;67;22
1265;ei;2.936350928982381;0.08795942507681764;720;266
1265;sillä;0.39512195121951216;0.5318917405334089;70;16
1265;yli;0.05196883068978234;0.8202686454545816;113;25
1265;päätös;0.518282208588957;0.47411717444686596;104;40
1265;tuki;0.38318681180172814;0.5390946052459027;73;49
1265;tulla;0.004543709903169507;0.9463281691612747;336;100
1265;maksaa;2.7163208547589988;0.10736105671876661;43;14
1265;euro;0.016130266965567262;0.8992197767303494;158;61
1265;määrä;0.12809917355371903;0.7228366553180139;34;8
1265;kasvaa;0.020394275892312554;0.8869540028561482;61;18
1265;sali;1.568449752854053;0.2127156935120823;162;45
1265;puhua;3.1342571894210227;0.08166007716418722;61;27
1265;paljon;0.11267907146975843;0.7377480632634563;147;42
1265;yrittäjyys;0.5433962264150943;0.4705290371077553;13;10
1265;hyvä;0.43900599897873294;0.5085159993495463;268;84
1265;niin;18.211545210887063;3.0627780330655415e-05;394;162
1265;kuitenkaan;0.6103771318760508;0.4433650147108458;18;7
1265;tehdä;10.135226636850758;0.0016846992165953558;419;162
1265;työ;0.6494478207452131;0.4219042642902622;243;87
1265;antaa;2.094524119947849;0.15242230166860246;87;18
1265;sama;0.20920087656021163;0.648386625858302;102;47
